Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
5/12/2008;11:55:00;1.436;0.064;242.190;5.800;0.000;0.000;18.000
24/7/2009;09:02:00;0.172;0.000;242.730;0.800;0.000;0.000;1.000
19/3/2007;20:57:00;7.254;0.144;236.190;30.600;38.000;36.000;17.000
9/1/2007;15:54:00;0.572;0.296;246.310;2.800;0.000;0.000;0.000
18/1/2009;07:38:00;0.334;0.074;245.890;1.400;0.000;0.000;0.000
18/3/2008;05:08:00;0.222;0.000;243.360;0.800;0.000;0.000;0.000
6/7/2007;15:08:00;0.298;0.240;240.750;1.600;0.000;1.000;0.000
28/6/2009;20:54:00;1.768;0.000;240.800;7.200;0.000;0.000;19.000
2/2/2009;02:42:00;0.232;0.000;250.860;1.000;0.000;0.000;0.000
12/9/2007;02:54:00;1.206;0.000;242.270;5.000;0.000;0.000;18.000
10/5/2009;22:01:00;2.302;0.102;239.080;9.600;1.000;2.000;18.000
9/5/2009;08:38:00;1.806;0.068;239.220;8.600;0.000;0.000;19.000
7/9/2007;22:16:00;0.374;0.054;241.060;1.600;0.000;0.000;0.000
30/5/2010;22:37:00;0.196;0.000;241.840;0.800;0.000;0.000;0.000
24/4/2008;04:51:00;0.252;0.000;240.800;1.000;0.000;0.000;1.000
31/1/2009;00:15:00;1.348;0.064;246.450;5.400;0.000;0.000;19.000
11/9/2008;05:15:00;0.808;0.078;238.280;3.400;0.000;0.000;12.000
21/5/2009;02:42:00;0.314;0.110;242.050;1.400;0.000;0.000;1.000
2/7/2010;06:34:00;0.380;0.240;240.230;1.800;0.000;1.000;1.000
16/12/2006;18:57:00;3.924;0.084;232.790;17.000;0.000;1.000;17.000
19/10/2008;10:41:00;2.470;0.078;239.430;10.400;0.000;31.000;1.000
27/10/2007;09:48:00;4.158;0.170;234.680;18.200;0.000;27.000;17.000
25/11/2010;06:34:00;1.224;0.108;241.310;5.800;0.000;0.000;0.000
24/6/2008;11:26:00;2.718;0.272;234.890;12.400;21.000;0.000;17.000
16/3/2009;02:49:00;0.302;0.086;244.930;1.200;0.000;0.000;0.000
25/10/2010;16:33:00;1.052;0.492;243.050;4.800;0.000;0.000;11.000
9/12/2008;16:02:00;1.472;0.100;249.420;5.800;0.000;0.000;19.000
15/10/2008;13:50:00;0.686;0.060;241.350;2.800;0.000;4.000;1.000
13/2/2008;18:06:00;1.136;0.124;236.160;5.200;0.000;14.000;0.000
2/9/2009;19:21:00;0.376;0.250;244.370;1.800;0.000;2.000;1.000
9/7/2009;01:15:00;0.280;0.120;243.070;1.200;0.000;2.000;1.000
29/8/2007;05:24:00;0.232;0.136;241.450;1.200;0.000;0.000;0.000
29/4/2008;17:04:00;0.448;0.242;241.680;2.200;0.000;1.000;1.000
10/7/2010;10:33:00;0.434;0.184;238.840;2.000;0.000;0.000;1.000
28/7/2007;22:23:00;1.264;0.196;233.370;5.400;0.000;0.000;17.000
20/4/2007;18:36:00;0.458;0.196;239.960;2.200;0.000;0.000;0.000
21/12/2007;12:30:00;1.384;0.094;241.460;5.600;0.000;0.000;18.000
14/11/2009;13:36:00;2.116;0.384;239.110;9.000;0.000;0.000;23.000
24/9/2007;20:21:00;1.760;0.192;234.720;7.400;0.000;0.000;17.000
27/3/2008;21:01:00;3.014;0.240;240.760;12.600;0.000;1.000;18.000
26/10/2008;18:26:00;0.268;0.000;238.120;1.200;0.000;0.000;0.000
24/2/2008;10:25:00;1.228;0.000;235.320;5.200;0.000;0.000;17.000
3/12/2008;13:55:00;0.822;0.132;244.130;3.400;0.000;1.000;0.000
1/3/2009;12:07:00;6.284;0.184;238.750;26.200;76.000;2.000;17.000
29/6/2008;08:57:00;0.348;0.300;242.320;1.800;0.000;1.000;1.000
29/4/2008;11:12:00;1.600;0.000;237.320;6.600;1.000;0.000;18.000
20/3/2009;00:09:00;1.516;0.086;243.800;6.200;0.000;0.000;19.000
22/6/2008;08:13:00;0.136;0.000;239.910;0.600;0.000;0.000;1.000
3/5/2009;01:49:00;0.248;0.000;244.370;1.000;0.000;0.000;1.000
16/12/2009;04:07:00;0.424;0.258;250.220;2.000;0.000;0.000;1.000
27/3/2007;18:02:00;0.320;0.108;240.020;1.400;0.000;0.000;0.000
9/12/2009;02:51:00;0.448;0.260;244.510;2.200;0.000;0.000;0.000
3/6/2010;08:50:00;1.786;0.176;239.110;7.400;1.000;1.000;19.000
26/4/2008;22:24:00;0.654;0.104;242.570;2.600;0.000;0.000;0.000
3/7/2010;23:04:00;2.522;0.454;238.740;10.600;0.000;1.000;18.000
1/6/2007;11:03:00;1.222;0.048;233.550;5.200;0.000;0.000;17.000
20/9/2008;21:33:00;0.260;0.148;242.570;1.200;0.000;0.000;1.000
30/7/2007;09:09:00;0.198;0.114;234.610;1.000;0.000;0.000;0.000
29/12/2009;10:50:00;1.418;0.200;243.420;5.800;0.000;0.000;1.000
14/8/2010;16:47:00;0.256;0.122;241.090;1.200;0.000;0.000;1.000
1/8/2009;06:55:00;0.140;0.000;242.520;0.600;0.000;0.000;1.000
25/12/2006;23:10:00;2.788;0.352;241.470;11.600;0.000;5.000;0.000
20/5/2010;00:03:00;0.542;0.186;243.770;2.400;0.000;0.000;1.000
30/11/2007;18:49:00;3.666;0.380;237.540;15.800;0.000;13.000;0.000
7/8/2007;04:05:00;0.322;0.078;235.690;1.400;0.000;0.000;0.000
11/5/2010;18:00:00;0.978;0.056;239.100;4.000;0.000;0.000;0.000
24/12/2007;08:43:00;2.862;0.202;242.140;11.800;0.000;0.000;18.000
21/12/2006;17:17:00;1.256;0.528;234.020;6.000;0.000;0.000;0.000
19/2/2009;06:49:00;0.390;0.000;243.910;1.600;0.000;0.000;0.000
27/9/2008;12:03:00;1.878;0.136;242.710;8.000;0.000;27.000;1.000
30/1/2009;23:42:00;0.348;0.090;247.000;1.400;0.000;0.000;0.000
8/8/2010;10:29:00;0.158;0.000;241.830;0.600;0.000;0.000;1.000
26/2/2008;19:14:00;0.272;0.062;233.370;1.200;0.000;0.000;0.000
12/7/2008;23:04:00;0.776;0.276;241.050;3.400;0.000;2.000;1.000
7/3/2010;19:34:00;1.106;0.344;240.130;4.800;0.000;2.000;0.000
25/11/2007;23:31:00;0.402;0.198;245.660;1.800;0.000;0.000;0.000
15/11/2009;10:43:00;1.312;0.046;242.580;5.400;0.000;0.000;18.000
21/11/2008;22:13:00;1.550;0.000;238.250;6.600;0.000;0.000;0.000
23/4/2010;20:00:00;1.380;0.000;244.320;5.600;0.000;0.000;19.000
25/12/2006;10:15:00;1.932;0.254;241.210;8.000;0.000;0.000;0.000
11/2/2010;03:08:00;0.254;0.054;246.300;1.000;0.000;0.000;1.000
19/11/2008;06:39:00;0.344;0.066;243.130;1.400;0.000;2.000;0.000
28/12/2009;08:18:00;0.654;0.170;242.960;2.800;0.000;0.000;1.000
6/9/2008;02:19:00;0.606;0.260;239.710;3.000;0.000;2.000;5.000
21/7/2008;04:44:00;0.220;0.078;239.700;1.000;0.000;0.000;1.000
18/10/2008;12:47:00;0.344;0.000;241.600;1.400;0.000;0.000;1.000
5/9/2007;16:00:00;0.288;0.210;240.080;1.400;0.000;1.000;0.000
18/10/2010;17:04:00;0.446;0.208;242.950;2.000;0.000;2.000;1.000
24/6/2010;15:26:00;0.270;0.104;240.240;1.200;0.000;1.000;1.000
29/4/2010;22:47:00;0.342;0.104;245.210;1.400;0.000;0.000;1.000
12/6/2007;03:35:00;0.200;0.102;241.050;0.800;0.000;0.000;0.000
9/9/2007;09:51:00;0.532;0.050;239.540;2.200;0.000;0.000;0.000
14/12/2007;05:25:00;1.340;0.000;245.790;5.400;0.000;0.000;19.000
13/2/2008;07:16:00;2.118;0.228;237.070;9.000;0.000;2.000;17.000
20/7/2010;17:07:00;0.414;0.368;242.990;2.200;0.000;1.000;1.000
2/5/2009;06:34:00;0.256;0.000;241.490;1.000;0.000;0.000;1.000
8/10/2007;00:02:00;0.250;0.048;239.540;1.000;0.000;0.000;0.000
21/6/2010;11:29:00;1.418;0.168;240.470;5.800;0.000;1.000;19.000
21/5/2009;00:32:00;0.518;0.154;241.010;2.200;0.000;0.000;0.000
27/5/2007;19:24:00;2.340;0.230;234.480;10.000;0.000;3.000;17.000
18/11/2009;10:58:00;2.872;0.296;237.890;12.200;0.000;32.000;0.000
6/4/2010;16:18:00;0.388;0.106;244.410;1.600;0.000;0.000;1.000
12/8/2010;22:59:00;0.912;0.318;239.760;4.000;0.000;1.000;12.000
30/10/2008;14:54:00;1.612;0.080;245.320;6.600;0.000;0.000;18.000
18/12/2007;12:16:00;2.632;0.000;238.850;11.400;0.000;6.000;17.000
28/9/2007;04:21:00;0.208;0.000;242.660;0.800;0.000;0.000;0.000
15/6/2007;16:59:00;0.334;0.250;241.840;1.600;0.000;1.000;0.000
22/12/2008;20:58:00;2.812;0.148;236.910;11.800;0.000;1.000;17.000
27/1/2007;22:47:00;0.594;0.166;245.600;2.600;0.000;2.000;0.000
24/6/2007;23:21:00;1.296;0.092;241.540;5.400;0.000;0.000;17.000
8/3/2007;18:23:00;0.382;0.082;242.200;1.600;0.000;0.000;0.000
27/11/2007;21:57:00;3.090;0.000;236.180;13.000;0.000;0.000;18.000
25/7/2010;00:42:00;1.104;0.240;238.200;4.600;0.000;1.000;0.000
14/7/2009;08:32:00;1.364;0.214;239.370;5.600;0.000;0.000;18.000
17/4/2010;19:04:00;1.492;0.168;240.040;6.200;0.000;1.000;19.000
12/10/2009;01:21:00;0.308;0.088;242.230;1.200;0.000;1.000;0.000
5/8/2010;06:01:00;0.326;0.238;240.230;1.600;0.000;1.000;1.000
6/2/2008;04:38:00;0.228;0.000;242.920;1.000;0.000;0.000;0.000
2/2/2007;03:17:00;0.224;0.000;242.680;1.000;0.000;0.000;0.000
20/6/2007;18:07:00;0.226;0.144;244.480;1.000;0.000;0.000;0.000
2/12/2007;16:14:00;4.532;0.376;241.160;18.800;0.000;37.000;18.000
5/12/2007;08:20:00;2.138;0.000;238.870;8.800;0.000;0.000;18.000
10/11/2007;15:00:00;0.962;0.310;240.290;4.200;0.000;0.000;0.000
5/12/2009;12:28:00;1.978;0.106;242.900;8.600;0.000;0.000;18.000
9/5/2007;19:19:00;3.794;0.388;233.290;16.200;37.000;2.000;17.000
17/2/2010;21:33:00;3.092;0.048;234.880;13.000;36.000;0.000;0.000
28/8/2010;07:40:00;0.350;0.232;242.590;1.600;0.000;1.000;1.000
13/3/2009;08:42:00;1.364;0.064;240.900;5.600;0.000;1.000;18.000
31/12/2006;00:37:00;0.232;0.000;243.840;1.200;0.000;0.000;0.000
7/3/2007;02:21:00;0.310;0.092;241.670;1.400;0.000;0.000;0.000
1/9/2010;20:08:00;0.638;0.098;243.480;2.600;0.000;0.000;1.000
29/1/2009;01:29:00;0.294;0.000;242.520;1.200;0.000;0.000;0.000
30/1/2007;18:53:00;3.226;0.152;238.050;13.400;0.000;0.000;17.000
25/7/2009;06:03:00;0.132;0.000;243.630;0.600;0.000;0.000;1.000
10/4/2009;05:54:00;0.328;0.072;245.460;1.400;0.000;0.000;1.000
12/10/2010;01:28:00;0.414;0.000;240.990;1.800;0.000;0.000;1.000
9/4/2009;10:41:00;1.526;0.000;238.790;6.400;0.000;0.000;18.000
16/8/2007;04:56:00;0.104;0.000;241.070;0.400;0.000;0.000;0.000
9/1/2009;15:56:00;0.706;0.270;248.660;3.400;0.000;1.000;0.000
31/7/2008;15:08:00;0.292;0.164;240.230;1.400;0.000;1.000;1.000
12/1/2009;21:19:00;2.754;0.090;243.140;11.200;0.000;0.000;18.000
13/9/2010;13:07:00;1.430;0.062;239.160;6.000;0.000;0.000;19.000
22/7/2008;11:37:00;0.532;0.216;238.790;2.600;0.000;1.000;1.000
9/8/2010;03:23:00;0.234;0.112;242.740;1.000;0.000;1.000;1.000
14/10/2008;11:15:00;1.266;0.050;236.310;5.200;0.000;0.000;17.000
15/6/2007;06:04:00;0.276;0.218;240.570;1.400;0.000;1.000;0.000
16/1/2007;04:46:00;1.356;0.084;239.380;5.600;0.000;0.000;18.000
28/2/2010;10:02:00;0.536;0.100;242.800;2.200;0.000;0.000;1.000
26/6/2010;00:15:00;0.232;0.114;243.990;1.000;0.000;1.000;1.000
8/5/2007;07:17:00;0.312;0.166;234.160;1.600;0.000;1.000;0.000
12/2/2009;21:24:00;2.400;0.072;238.140;10.000;1.000;0.000;17.000
4/2/2010;14:38:00;1.514;0.206;244.210;6.200;0.000;0.000;19.000
13/12/2009;18:30:00;2.478;0.492;240.070;10.600;0.000;0.000;18.000
21/11/2007;03:42:00;0.348;0.106;246.660;1.400;0.000;0.000;0.000
28/8/2010;11:32:00;1.414;0.206;240.680;5.800;0.000;1.000;18.000
19/1/2010;06:27:00;1.344;0.000;242.410;5.400;0.000;0.000;19.000
18/5/2008;10:41:00;1.748;0.106;239.040;7.200;0.000;0.000;18.000
25/3/2010;06:43:00;1.762;0.100;242.080;7.400;0.000;0.000;19.000
18/5/2009;22:57:00;0.534;0.086;241.090;2.200;0.000;0.000;0.000
26/12/2006;20:34:00;3.926;0.000;240.410;16.400;1.000;0.000;18.000
7/7/2010;19:03:00;0.168;0.000;244.740;0.800;0.000;0.000;1.000
6/12/2008;04:59:00;1.414;0.068;242.760;5.800;0.000;0.000;18.000
30/10/2010;18:12:00;1.964;0.088;242.130;8.000;0.000;0.000;19.000
18/8/2008;18:16:00;0.166;0.140;240.310;0.800;0.000;2.000;1.000
7/7/2010;07:37:00;0.230;0.054;239.960;1.000;0.000;0.000;1.000
6/6/2007;01:36:00;1.266;0.000;235.350;5.200;0.000;0.000;17.000
5/10/2009;17:38:00;0.216;0.000;240.360;0.800;0.000;0.000;1.000
25/3/2008;03:33:00;0.338;0.098;245.820;1.400;0.000;0.000;0.000
4/10/2008;03:26:00;1.534;0.090;237.800;6.400;0.000;0.000;17.000
27/1/2008;08:07:00;0.762;0.072;244.720;3.000;0.000;0.000;0.000
18/1/2008;11:45:00;1.446;0.052;239.060;6.000;0.000;0.000;17.000
17/9/2007;01:16:00;0.194;0.104;242.790;0.800;0.000;1.000;0.000
13/10/2007;20:52:00;2.986;0.152;239.590;12.400;0.000;3.000;17.000
21/2/2009;05:30:00;0.346;0.072;242.110;1.600;0.000;0.000;0.000
17/8/2010;15:43:00;0.338;0.220;241.320;1.600;0.000;1.000;1.000
22/11/2008;06:09:00;0.268;0.048;244.070;1.200;0.000;0.000;0.000
6/11/2008;12:35:00;0.758;0.102;240.040;3.600;0.000;0.000;0.000
7/7/2008;04:00:00;0.292;0.158;238.530;1.400;0.000;0.000;1.000
14/9/2009;22:50:00;0.324;0.000;245.610;1.400;1.000;0.000;1.000
31/12/2008;22:46:00;0.524;0.000;248.030;2.400;0.000;0.000;0.000
28/11/2009;03:28:00;0.306;0.090;244.040;1.200;0.000;1.000;1.000
21/10/2008;17:18:00;0.512;0.216;240.880;2.400;0.000;2.000;0.000
29/11/2008;05:54:00;0.390;0.202;244.410;1.800;0.000;0.000;0.000
5/7/2007;08:33:00;1.350;0.214;239.480;5.600;0.000;1.000;18.000
11/7/2007;23:46:00;0.330;0.250;243.790;1.600;0.000;2.000;0.000
9/2/2007;14:15:00;1.474;0.188;244.530;6.000;0.000;1.000;19.000
10/10/2007;16:56:00;0.394;0.206;242.000;1.800;0.000;0.000;0.000
9/1/2010;20:15:00;1.420;0.000;243.200;5.800;0.000;0.000;18.000
1/9/2009;08:30:00;1.428;0.172;242.620;5.800;0.000;0.000;19.000
13/7/2009;13:36:00;0.206;0.102;241.370;0.800;0.000;0.000;1.000
15/11/2010;03:41:00;0.236;0.000;246.220;1.000;0.000;0.000;0.000
17/12/2008;23:13:00;2.714;0.050;243.750;11.000;39.000;2.000;0.000
30/3/2009;13:19:00;1.352;0.000;242.540;5.600;0.000;0.000;18.000
24/8/2008;10:10:00;0.128;0.088;240.040;0.600;0.000;0.000;0.000
6/12/2007;15:59:00;0.232;0.000;243.380;1.000;0.000;0.000;0.000
17/6/2007;08:27:00;0.256;0.188;240.430;1.200;0.000;2.000;0.000
24/4/2010;04:46:00;0.252;0.000;245.290;1.000;0.000;0.000;1.000
9/2/2007;19:41:00;2.212;0.246;235.650;9.400;0.000;1.000;0.000
19/9/2007;13:01:00;0.206;0.108;241.300;1.000;0.000;0.000;0.000
18/10/2009;18:44:00;4.402;0.290;236.090;18.600;38.000;0.000;17.000
30/3/2008;03:08:00;1.638;0.120;241.010;6.800;1.000;0.000;18.000
4/5/2009;15:44:00;0.340;0.108;244.310;1.400;0.000;1.000;1.000
2/8/2007;08:44:00;0.102;0.000;235.450;0.400;0.000;0.000;0.000
4/7/2008;21:23:00;0.662;0.202;237.940;2.800;0.000;0.000;0.000
11/3/2008;07:10:00;2.188;0.000;241.740;9.000;0.000;0.000;18.000
11/9/2008;10:51:00;1.302;0.172;238.140;5.400;0.000;0.000;18.000
16/11/2009;08:44:00;1.400;0.068;236.750;5.800;1.000;0.000;18.000
27/4/2007;06:04:00;0.206;0.094;235.710;1.000;0.000;0.000;0.000
23/3/2008;05:02:00;0.250;0.000;246.350;1.200;0.000;0.000;0.000
2/4/2009;08:06:00;1.812;0.084;239.450;7.600;0.000;0.000;17.000
17/1/2007;16:26:00;2.178;0.358;244.000;9.000;0.000;2.000;18.000
23/1/2010;21:51:00;2.598;0.000;236.930;10.800;1.000;0.000;18.000
5/1/2007;11:07:00;0.398;0.266;240.040;2.000;0.000;0.000;0.000
14/9/2010;04:19:00;0.248;0.088;243.680;1.000;0.000;0.000;1.000
24/6/2008;13:17:00;1.282;0.090;236.010;5.400;0.000;0.000;18.000
6/8/2010;20:21:00;0.160;0.000;242.040;0.600;0.000;0.000;1.000
22/9/2009;05:22:00;0.258;0.094;241.410;1.200;0.000;0.000;1.000
22/9/2007;21:21:00;2.028;0.166;239.270;8.400;0.000;1.000;18.000
11/7/2007;16:48:00;0.134;0.000;241.600;0.600;0.000;0.000;0.000
22/1/2010;23:24:00;0.452;0.052;245.510;1.800;1.000;0.000;1.000
1/11/2008;02:10:00;0.522;0.086;242.200;2.400;0.000;0.000;0.000
28/9/2010;22:05:00;1.068;0.000;243.130;4.400;0.000;1.000;1.000
3/5/2008;17:06:00;0.320;0.106;241.320;1.400;0.000;1.000;1.000
18/4/2009;08:54:00;0.594;0.198;240.050;2.800;0.000;0.000;1.000
18/1/2009;11:02:00;3.904;0.134;238.490;16.400;38.000;0.000;0.000
3/10/2007;09:21:00;3.540;0.050;235.400;15.000;37.000;0.000;17.000
30/3/2009;05:59:00;0.280;0.000;244.640;1.200;0.000;0.000;0.000
17/11/2008;19:52:00;1.452;0.248;239.060;6.200;0.000;1.000;0.000
28/5/2010;11:17:00;1.412;0.048;237.920;5.800;0.000;0.000;18.000
26/8/2010;18:02:00;0.376;0.118;243.840;1.600;0.000;1.000;1.000
19/5/2008;07:28:00;1.506;0.280;238.380;6.400;0.000;0.000;19.000
4/12/2009;11:39:00;1.342;0.298;241.650;5.600;0.000;0.000;11.000
19/3/2008;22:23:00;0.436;0.000;244.430;1.800;0.000;0.000;0.000
25/4/2009;06:51:00;0.332;0.106;241.340;1.400;0.000;0.000;0.000
20/12/2009;22:37:00;1.104;0.134;247.390;4.600;0.000;1.000;0.000
24/2/2008;05:15:00;1.408;0.094;242.930;5.800;0.000;0.000;18.000
8/11/2009;00:55:00;0.336;0.108;244.120;1.400;0.000;0.000;0.000
27/9/2009;03:28:00;0.208;0.112;244.010;0.800;0.000;1.000;1.000
21/9/2007;17:19:00;0.108;0.000;239.560;0.400;0.000;0.000;0.000
23/9/2007;03:43:00;0.272;0.216;240.830;1.400;0.000;1.000;0.000
29/7/2008;17:55:00;0.530;0.110;240.680;2.400;0.000;0.000;1.000
24/10/2009;23:41:00;2.642;0.146;240.460;11.000;0.000;0.000;19.000
23/10/2008;23:32:00;0.594;0.000;241.450;2.400;0.000;1.000;1.000
22/6/2009;12:27:00;1.882;0.222;242.510;7.800;0.000;0.000;28.000
31/7/2007;14:26:00;0.584;0.158;232.760;3.600;0.000;0.000;0.000
21/8/2009;15:47:00;0.316;0.234;239.560;1.600;0.000;1.000;0.000
19/5/2010;00:56:00;0.380;0.000;243.120;1.600;0.000;0.000;0.000
7/8/2010;22:16:00;0.856;0.198;240.270;3.600;0.000;0.000;12.000
17/6/2007;06:51:00;0.270;0.204;241.190;1.400;0.000;0.000;0.000
9/10/2008;04:20:00;0.324;0.076;240.040;1.400;0.000;0.000;1.000
4/4/2008;06:29:00;0.294;0.056;241.430;1.200;0.000;0.000;0.000
7/8/2010;01:16:00;0.326;0.228;242.560;1.600;0.000;0.000;1.000
1/12/2007;20:17:00;3.320;0.364;238.330;14.000;0.000;2.000;18.000
23/10/2008;23:15:00;0.684;0.062;244.820;2.800;0.000;0.000;1.000
28/8/2008;01:54:00;0.376;0.262;238.180;2.200;0.000;1.000;2.000
20/11/2008;19:33:00;4.970;0.436;233.010;21.400;0.000;0.000;17.000
17/4/2010;23:30:00;0.336;0.050;241.670;1.400;0.000;1.000;1.000
28/5/2008;22:15:00;1.838;0.574;238.960;8.000;0.000;1.000;1.000
26/5/2008;09:07:00;1.586;0.242;241.490;6.600;0.000;0.000;19.000
3/4/2007;05:12:00;0.270;0.000;242.240;1.200;0.000;0.000;0.000
16/9/2008;10:45:00;0.274;0.108;242.820;1.200;0.000;1.000;0.000
29/9/2009;11:05:00;0.124;0.000;238.550;0.400;0.000;0.000;0.000
27/2/2009;20:32:00;2.534;0.102;236.380;10.600;0.000;0.000;17.000
5/12/2009;12:43:00;0.492;0.234;244.040;2.200;0.000;0.000;0.000
12/6/2010;13:16:00;1.670;0.340;240.330;7.000;0.000;0.000;18.000
8/10/2007;00:05:00;0.272;0.046;239.490;1.200;0.000;0.000;0.000
11/11/2008;21:45:00;1.850;0.000;236.350;7.800;1.000;0.000;17.000
29/3/2010;16:54:00;1.472;0.230;241.440;6.000;0.000;1.000;18.000
26/11/2007;22:16:00;1.134;0.090;241.200;4.600;1.000;2.000;0.000
29/6/2008;19:02:00;0.138;0.000;240.080;0.600;0.000;0.000;1.000
14/2/2007;15:42:00;3.412;0.048;239.830;14.200;0.000;20.000;18.000
6/12/2009;04:31:00;0.308;0.072;246.260;1.200;0.000;0.000;1.000
3/5/2010;20:37:00;2.176;0.210;235.420;9.200;1.000;1.000;17.000
13/9/2009;09:01:00;0.202;0.092;240.030;0.800;0.000;0.000;0.000
21/12/2008;01:56:00;0.380;0.194;245.470;1.600;0.000;0.000;0.000
10/9/2007;11:20:00;0.230;0.112;237.120;1.000;0.000;0.000;0.000
3/2/2010;09:35:00;2.260;0.088;242.930;9.600;0.000;1.000;18.000
22/4/2010;05:57:00;0.276;0.000;239.150;1.200;0.000;0.000;1.000
20/7/2007;20:42:00;0.884;0.180;240.220;3.800;0.000;0.000;0.000
10/2/2008;21:07:00;3.086;0.046;238.150;13.000;0.000;0.000;17.000
17/5/2009;19:24:00;1.498;0.000;237.810;6.200;0.000;0.000;17.000
17/8/2007;12:59:00;0.104;0.000;240.990;0.400;0.000;0.000;0.000
28/11/2009;02:17:00;0.328;0.098;242.060;1.400;0.000;0.000;0.000
8/10/2008;06:51:00;1.872;0.000;239.470;7.800;0.000;0.000;18.000
23/8/2008;04:00:00;0.274;0.274;241.180;1.600;0.000;2.000;1.000
3/1/2007;16:50:00;0.408;0.268;247.490;2.000;0.000;0.000;0.000
18/11/2010;05:50:00;0.412;0.250;244.690;2.000;0.000;0.000;0.000
2/9/2007;01:18:00;0.876;0.248;241.240;3.800;0.000;1.000;0.000
30/8/2008;06:20:00;0.080;0.000;241.150;0.200;0.000;0.000;1.000
23/6/2009;14:27:00;0.240;0.108;240.700;1.000;0.000;0.000;1.000
2/3/2007;05:35:00;0.214;0.000;239.830;0.800;0.000;0.000;0.000
16/11/2008;20:57:00;2.712;0.290;239.560;11.400;2.000;2.000;18.000
25/6/2007;13:49:00;0.194;0.078;242.490;0.800;0.000;0.000;0.000
25/4/2007;09:37:00;1.382;0.064;232.660;6.000;0.000;2.000;17.000
31/5/2010;03:42:00;0.250;0.084;243.220;1.000;0.000;0.000;0.000
26/5/2009;05:54:00;0.284;0.046;233.070;1.200;0.000;0.000;0.000
30/1/2008;00:33:00;1.424;0.092;242.690;5.800;0.000;0.000;0.000
17/1/2007;12:45:00;1.430;0.128;243.140;5.800;0.000;0.000;19.000
26/9/2007;23:16:00;0.314;0.000;243.500;1.200;0.000;0.000;0.000
5/5/2009;03:19:00;0.246;0.000;240.060;1.000;0.000;0.000;1.000
28/12/2008;22:40:00;0.312;0.102;245.110;1.200;0.000;0.000;0.000
31/1/2007;11:05:00;1.462;0.222;239.130;6.200;0.000;0.000;18.000
1/9/2007;01:40:00;0.280;0.244;239.710;1.400;0.000;1.000;0.000
8/6/2009;18:14:00;1.588;0.080;237.230;6.600;0.000;0.000;18.000
31/10/2007;02:47:00;0.206;0.000;242.840;0.800;0.000;0.000;0.000
3/9/2008;17:55:00;0.330;0.218;240.610;1.600;0.000;0.000;0.000
22/12/2006;08:58:00;1.448;0.116;242.170;6.000;1.000;0.000;18.000
3/11/2009;05:05:00;0.386;0.210;242.640;1.800;0.000;0.000;1.000
21/1/2007;16:18:00;4.022;0.088;239.110;16.800;0.000;0.000;0.000
11/10/2008;02:01:00;0.416;0.216;241.330;1.800;0.000;0.000;1.000
9/5/2009;12:18:00;0.414;0.134;242.770;1.800;0.000;0.000;1.000
21/2/2010;14:22:00;4.110;0.048;241.780;19.000;46.000;0.000;18.000
1/1/2009;14:12:00;0.316;0.076;244.830;1.200;0.000;0.000;0.000
21/4/2010;04:16:00;0.404;0.200;242.470;1.800;0.000;2.000;0.000
16/11/2007;17:25:00;2.342;0.066;233.840;10.000;0.000;1.000;17.000
26/10/2010;06:18:00;0.340;0.082;247.610;1.400;0.000;0.000;1.000
10/3/2009;07:03:00;2.162;0.132;237.250;9.000;0.000;1.000;18.000
21/6/2009;14:13:00;0.162;0.000;241.420;0.600;0.000;0.000;1.000
5/8/2008;01:35:00;0.252;0.084;239.280;1.000;0.000;1.000;1.000
15/3/2010;23:02:00;0.992;0.118;241.900;4.000;0.000;0.000;1.000
26/10/2010;14:21:00;0.264;0.000;249.370;1.000;0.000;0.000;1.000
1/8/2009;20:27:00;1.364;0.218;242.110;5.600;0.000;2.000;18.000
7/4/2008;12:13:00;1.348;0.000;240.480;5.600;0.000;0.000;19.000
1/1/2010;03:35:00;0.742;0.262;243.290;3.200;0.000;0.000;0.000
1/7/2009;03:36:00;0.940;0.250;243.440;4.000;0.000;1.000;13.000
23/10/2007;17:40:00;8.232;0.212;235.860;34.800;37.000;73.000;17.000
10/8/2008;13:41:00;0.078;0.000;238.750;0.200;0.000;0.000;1.000
1/5/2009;18:21:00;1.186;0.200;239.130;5.000;0.000;1.000;12.000
19/7/2008;05:16:00;1.264;0.072;238.170;5.200;0.000;0.000;18.000
11/9/2007;08:45:00;0.290;0.226;240.170;1.400;0.000;2.000;0.000
21/12/2006;14:11:00;4.216;0.082;239.970;17.400;0.000;0.000;17.000
24/11/2008;16:08:00;1.408;0.050;237.710;5.800;0.000;1.000;17.000
25/12/2007;11:33:00;5.264;0.196;240.390;21.800;39.000;39.000;0.000
16/5/2010;05:15:00;0.382;0.090;241.280;1.600;0.000;0.000;1.000
13/12/2008;05:05:00;0.282;0.052;243.550;1.200;0.000;0.000;0.000
13/1/2010;11:19:00;?;?;?;?;?;?;
27/8/2008;03:01:00;0.218;0.222;239.940;1.200;0.000;2.000;0.000
20/3/2010;02:22:00;0.342;0.132;244.400;1.400;0.000;0.000;0.000
28/7/2009;05:26:00;0.302;0.232;242.080;1.600;0.000;1.000;1.000
13/11/2008;07:03:00;1.924;0.076;242.240;8.000;0.000;0.000;18.000
